8.024691358024691468e-01,7.654320987654320563e-01,8.641975308641974829e-01,8.765432098765432167e-01,8.148148148148147696e-01,7.901234567901234129e-01,8.148148148148147696e-01
7.530864197530864335e-01,8.209876543209876365e-01,7.962962962962962798e-01,8.086419753086420137e-01,8.580246913580247270e-01,7.716049382716049232e-01,6.913580246913579863e-01
8.099173553719007934e-01,7.727272727272727071e-01,7.768595041322313710e-01,7.272727272727272929e-01,7.107438016528925262e-01,6.983471074380165344e-01,7.190082644628099651e-01
5.820433436532507221e-01,6.284829721362229504e-01,6.222910216718265941e-01,6.130030959752321706e-01,6.191950464396285270e-01,6.873065015479876694e-01,6.222910216718265941e-01
6.401985111662531480e-01,6.253101736972704883e-01,6.153846153846154188e-01,6.823821339950372211e-01,6.327543424317617626e-01,6.153846153846154188e-01,6.104218362282878285e-01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
